	model	mparms	trsamples	bsize	lr	gamma	maxepochs	avgtestloss
1272	Linear2_Dropout	(0.1, 10)	6000	20	0.5	0.3	10	0.017262696400284768
1273	Linear2_Dropout	(0.1, 10)	6000	20	0.5	0.3	100	0.017262741707265376
1274	Linear2_Dropout	(0.1, 10)	6000	20	0.5	0.3	250	0.017262741707265376
1275	Linear2_Dropout	(0.1, 10)	6000	20	0.5	0.7	10	0.016962985940277578
1276	Linear2_Dropout	(0.1, 10)	6000	20	0.5	0.7	100	0.016786405131220816
1277	Linear2_Dropout	(0.1, 10)	6000	20	0.5	0.7	250	0.016786405131220816
1278	Linear2_Dropout	(0.1, 10)	6000	20	1.0	0.3	10	0.017257420949637888
1279	Linear2_Dropout	(0.1, 10)	6000	20	1.0	0.3	100	0.01725746224075556
1280	Linear2_Dropout	(0.1, 10)	6000	20	1.0	0.3	250	0.01725746224075556
1281	Linear2_Dropout	(0.1, 10)	6000	20	1.0	0.7	10	0.0166595074608922
1282	Linear2_Dropout	(0.1, 10)	6000	20	1.0	0.7	100	0.016854353480041027
1283	Linear2_Dropout	(0.1, 10)	6000	20	1.0	0.7	250	0.016854353480041027
1284	Linear2_Dropout	(0.1, 10)	6000	50	0.5	0.3	10	0.016651414930820466
1285	Linear2_Dropout	(0.1, 10)	6000	50	0.5	0.3	100	0.01665143546462059
1286	Linear2_Dropout	(0.1, 10)	6000	50	0.5	0.3	250	0.01665143546462059
1287	Linear2_Dropout	(0.1, 10)	6000	50	0.5	0.7	10	0.017231012493371965
1288	Linear2_Dropout	(0.1, 10)	6000	50	0.5	0.7	100	0.017200006395578383
1289	Linear2_Dropout	(0.1, 10)	6000	50	0.5	0.7	250	0.017200006395578383
1290	Linear2_Dropout	(0.1, 10)	6000	50	1.0	0.3	10	0.017295164972543717
1291	Linear2_Dropout	(0.1, 10)	6000	50	1.0	0.3	100	0.017295195132493973
1292	Linear2_Dropout	(0.1, 10)	6000	50	1.0	0.3	250	0.017295195132493973
1293	Linear2_Dropout	(0.1, 10)	6000	50	1.0	0.7	10	0.017687232553958893
1294	Linear2_Dropout	(0.1, 10)	6000	50	1.0	0.7	100	0.01729471641778946
1295	Linear2_Dropout	(0.1, 10)	6000	50	1.0	0.7	250	0.01729471641778946
1296	Linear2_Dropout	(0.5, 10)	600	10	0.5	0.3	10	0.15530039876699447
1297	Linear2_Dropout	(0.5, 10)	600	10	0.5	0.3	100	0.15530010014772416
1298	Linear2_Dropout	(0.5, 10)	600	10	0.5	0.3	250	0.15530010014772416
1299	Linear2_Dropout	(0.5, 10)	600	10	0.5	0.7	10	0.12693655759096145
1300	Linear2_Dropout	(0.5, 10)	600	10	0.5	0.7	100	0.12675177484750746
1301	Linear2_Dropout	(0.5, 10)	600	10	0.5	0.7	250	0.12675177484750746
1302	Linear2_Dropout	(0.5, 10)	600	10	1.0	0.3	10	0.12435413926839828
1303	Linear2_Dropout	(0.5, 10)	600	10	1.0	0.3	100	0.12435410410165787
1304	Linear2_Dropout	(0.5, 10)	600	10	1.0	0.3	250	0.12435410410165787
1305	Linear2_Dropout	(0.5, 10)	600	10	1.0	0.7	10	0.12126009672880173
1306	Linear2_Dropout	(0.5, 10)	600	10	1.0	0.7	100	0.12113719165325165
1307	Linear2_Dropout	(0.5, 10)	600	10	1.0	0.7	250	0.12113719165325165
1308	Linear2_Dropout	(0.5, 10)	600	20	0.5	0.3	10	0.12060134053230286
1309	Linear2_Dropout	(0.5, 10)	600	20	0.5	0.3	100	0.1206013298034668
1310	Linear2_Dropout	(0.5, 10)	600	20	0.5	0.3	250	0.1206013298034668
1311	Linear2_Dropout	(0.5, 10)	600	20	0.5	0.7	10	0.11973019361495972
1312	Linear2_Dropout	(0.5, 10)	600	20	0.5	0.7	100	0.11969142317771912
1313	Linear2_Dropout	(0.5, 10)	600	20	0.5	0.7	250	0.11969142317771912
1314	Linear2_Dropout	(0.5, 10)	600	20	1.0	0.3	10	0.12067239880561828
1315	Linear2_Dropout	(0.5, 10)	600	20	1.0	0.3	100	0.12067241907119751
1316	Linear2_Dropout	(0.5, 10)	600	20	1.0	0.3	250	0.12067241907119751
1317	Linear2_Dropout	(0.5, 10)	600	20	1.0	0.7	10	0.12037127017974854
1318	Linear2_Dropout	(0.5, 10)	600	20	1.0	0.7	100	0.12012475252151489
1319	Linear2_Dropout	(0.5, 10)	600	20	1.0	0.7	250	0.12012475252151489
1320	Linear2_Dropout	(0.5, 10)	600	50	0.5	0.3	10	0.1202271056175232
1321	Linear2_Dropout	(0.5, 10)	600	50	0.5	0.3	100	0.1202271032333374
1322	Linear2_Dropout	(0.5, 10)	600	50	0.5	0.3	250	0.1202271032333374
1323	Linear2_Dropout	(0.5, 10)	600	50	0.5	0.7	10	0.11951333522796631
1324	Linear2_Dropout	(0.5, 10)	600	50	0.5	0.7	100	0.11954142332077027
1325	Linear2_Dropout	(0.5, 10)	600	50	0.5	0.7	250	0.11954142332077027
1326	Linear2_Dropout	(0.5, 10)	600	50	1.0	0.3	10	0.11882802724838257
1327	Linear2_Dropout	(0.5, 10)	600	50	1.0	0.3	100	0.11882802486419677
1328	Linear2_Dropout	(0.5, 10)	600	50	1.0	0.3	250	0.11882802486419677
1329	Linear2_Dropout	(0.5, 10)	600	50	1.0	0.7	10	0.11850576639175416
1330	Linear2_Dropout	(0.5, 10)	600	50	1.0	0.7	100	0.11849050998687743
1331	Linear2_Dropout	(0.5, 10)	600	50	1.0	0.7	250	0.11849050998687743
1332	Linear2_Dropout	(0.5, 10)	6000	10	0.5	0.3	10	0.11603164258599281
1333	Linear2_Dropout	(0.5, 10)	6000	10	0.5	0.3	100	0.11603167113661766
1334	Linear2_Dropout	(0.5, 10)	6000	10	0.5	0.3	250	0.11603167113661766
1335	Linear2_Dropout	(0.5, 10)	6000	10	0.5	0.7	10	0.11570667624473571
1336	Linear2_Dropout	(0.5, 10)	6000	10	0.5	0.7	100	0.11576569053530693
1337	Linear2_Dropout	(0.5, 10)	6000	10	0.5	0.7	250	0.11576569053530693
1338	Linear2_Dropout	(0.5, 10)	6000	10	1.0	0.3	10	0.11571255519986152
1339	Linear2_Dropout	(0.5, 10)	6000	10	1.0	0.3	100	0.1157123904824257
1340	Linear2_Dropout	(0.5, 10)	6000	10	1.0	0.3	250	0.1157123904824257
1341	Linear2_Dropout	(0.5, 10)	6000	10	1.0	0.7	10	0.11525117146968841
1342	Linear2_Dropout	(0.5, 10)	6000	10	1.0	0.7	100	0.11549953094124794
1343	Linear2_Dropout	(0.5, 10)	6000	10	1.0	0.7	250	0.11549953094124794
1344	Linear2_Dropout	(0.5, 10)	6000	20	0.5	0.3	10	0.11617572903633118
1345	Linear2_Dropout	(0.5, 10)	6000	20	0.5	0.3	100	0.1161757065653801
1346	Linear2_Dropout	(0.5, 10)	6000	20	0.5	0.3	250	0.1161757065653801
1347	Linear2_Dropout	(0.5, 10)	6000	20	0.5	0.7	10	0.1154332075715065
1348	Linear2_Dropout	(0.5, 10)	6000	20	0.5	0.7	100	0.11533077138662338
1349	Linear2_Dropout	(0.5, 10)	6000	20	0.5	0.7	250	0.11533077138662338
1350	Linear2_Dropout	(0.5, 10)	6000	20	1.0	0.3	10	0.11600281000137329
1351	Linear2_Dropout	(0.5, 10)	6000	20	1.0	0.3	100	0.11600270771980285
1352	Linear2_Dropout	(0.5, 10)	6000	20	1.0	0.3	250	0.11600270771980285
1353	Linear2_Dropout	(0.5, 10)	6000	20	1.0	0.7	10	0.11533857613801957
1354	Linear2_Dropout	(0.5, 10)	6000	20	1.0	0.7	100	0.11552581298351287
1355	Linear2_Dropout	(0.5, 10)	6000	20	1.0	0.7	250	0.11552581298351287
1356	Linear2_Dropout	(0.5, 10)	6000	50	0.5	0.3	10	0.11564384508132934
1357	Linear2_Dropout	(0.5, 10)	6000	50	0.5	0.3	100	0.11564383363723754
1358	Linear2_Dropout	(0.5, 10)	6000	50	0.5	0.3	250	0.11564383363723754
1359	Linear2_Dropout	(0.5, 10)	6000	50	0.5	0.7	10	0.11488106656074525
1360	Linear2_Dropout	(0.5, 10)	6000	50	0.5	0.7	100	0.11498193740844727
1361	Linear2_Dropout	(0.5, 10)	6000	50	0.5	0.7	250	0.11498193740844727
1362	Linear2_Dropout	(0.5, 10)	6000	50	1.0	0.3	10	0.11587554216384888
1363	Linear2_Dropout	(0.5, 10)	6000	50	1.0	0.3	100	0.1158754587173462
1364	Linear2_Dropout	(0.5, 10)	6000	50	1.0	0.3	250	0.1158754587173462
1365	Linear2_Dropout	(0.5, 10)	6000	50	1.0	0.7	10	0.11531192016601563
1366	Linear2_Dropout	(0.5, 10)	6000	50	1.0	0.7	100	0.1154667694568634
1367	Linear2_Dropout	(0.5, 10)	6000	50	1.0	0.7	250	0.1154667694568634
1368	Linear2_Dropout	(0.9, 10)	600	10	0.5	0.3	10	0.19120039761066437
1369	Linear2_Dropout	(0.9, 10)	600	10	0.5	0.3	100	0.19120029628276825
1370	Linear2_Dropout	(0.9, 10)	600	10	0.5	0.3	250	0.19120029628276825
1371	Linear2_Dropout	(0.9, 10)	600	10	0.5	0.7	10	0.18269316256046295
1372	Linear2_Dropout	(0.9, 10)	600	10	0.5	0.7	100	0.18238782823085786
1373	Linear2_Dropout	(0.9, 10)	600	10	0.5	0.7	250	0.18238782823085786
1374	Linear2_Dropout	(0.9, 10)	600	10	1.0	0.3	10	0.15053084909915923
1375	Linear2_Dropout	(0.9, 10)	600	10	1.0	0.3	100	0.15053085803985597
1376	Linear2_Dropout	(0.9, 10)	600	10	1.0	0.3	250	0.15053085803985597
1377	Linear2_Dropout	(0.9, 10)	600	10	1.0	0.7	10	0.15952134191989897
1378	Linear2_Dropout	(0.9, 10)	600	10	1.0	0.7	100	0.15942368328571319
1379	Linear2_Dropout	(0.9, 10)	600	10	1.0	0.7	250	0.15942368328571319
1380	Linear2_Dropout	(0.9, 10)	600	20	0.5	0.3	10	0.1624360978603363
1381	Linear2_Dropout	(0.9, 10)	600	20	0.5	0.3	100	0.16243610620498658
1382	Linear2_Dropout	(0.9, 10)	600	20	0.5	0.3	250	0.16243610620498658
1383	Linear2_Dropout	(0.9, 10)	600	20	0.5	0.7	10	0.16575562000274657
1384	Linear2_Dropout	(0.9, 10)	600	20	0.5	0.7	100	0.16584920644760132
1385	Linear2_Dropout	(0.9, 10)	600	20	0.5	0.7	250	0.16584920644760132
1386	Linear2_Dropout	(0.9, 10)	600	20	1.0	0.3	10	0.1675502622127533
1387	Linear2_Dropout	(0.9, 10)	600	20	1.0	0.3	100	0.16755025029182435
1388	Linear2_Dropout	(0.9, 10)	600	20	1.0	0.3	250	0.16755025029182435
1389	Linear2_Dropout	(0.9, 10)	600	20	1.0	0.7	10	0.16734212040901184
1390	Linear2_Dropout	(0.9, 10)	600	20	1.0	0.7	100	0.1672743046283722
1391	Linear2_Dropout	(0.9, 10)	600	20	1.0	0.7	250	0.1672743046283722
1392	Linear2_Dropout	(0.9, 10)	600	50	0.5	0.3	10	0.16718094825744628
1393	Linear2_Dropout	(0.9, 10)	600	50	0.5	0.3	100	0.16718096017837525
1394	Linear2_Dropout	(0.9, 10)	600	50	0.5	0.3	250	0.16718096017837525
1395	Linear2_Dropout	(0.9, 10)	600	50	0.5	0.7	10	0.1668076014518738
1396	Linear2_Dropout	(0.9, 10)	600	50	0.5	0.7	100	0.16677570819854737
1397	Linear2_Dropout	(0.9, 10)	600	50	0.5	0.7	250	0.16677570819854737
1398	Linear2_Dropout	(0.9, 10)	600	50	1.0	0.3	10	0.16726500272750855
1399	Linear2_Dropout	(0.9, 10)	600	50	1.0	0.3	100	0.1672649884223938
1400	Linear2_Dropout	(0.9, 10)	600	50	1.0	0.3	250	0.1672649884223938
1401	Linear2_Dropout	(0.9, 10)	600	50	1.0	0.7	10	0.16667548656463624
1402	Linear2_Dropout	(0.9, 10)	600	50	1.0	0.7	100	0.16669093132019042
1403	Linear2_Dropout	(0.9, 10)	600	50	1.0	0.7	250	0.16669093132019042
1404	Linear2_Dropout	(0.9, 10)	6000	10	0.5	0.3	10	0.16335895577073098
1405	Linear2_Dropout	(0.9, 10)	6000	10	0.5	0.3	100	0.1633589528799057
1406	Linear2_Dropout	(0.9, 10)	6000	10	0.5	0.3	250	0.1633589528799057
1407	Linear2_Dropout	(0.9, 10)	6000	10	0.5	0.7	10	0.1635024348497391
1408	Linear2_Dropout	(0.9, 10)	6000	10	0.5	0.7	100	0.16338564485311508
1409	Linear2_Dropout	(0.9, 10)	6000	10	0.5	0.7	250	0.16338564485311508
1410	Linear2_Dropout	(0.9, 10)	6000	10	1.0	0.3	10	0.1635207341015339
1411	Linear2_Dropout	(0.9, 10)	6000	10	1.0	0.3	100	0.16352070888876916
1412	Linear2_Dropout	(0.9, 10)	6000	10	1.0	0.3	250	0.16352070888876916
1413	Linear2_Dropout	(0.9, 10)	6000	10	1.0	0.7	10	0.16355281063914298
1414	Linear2_Dropout	(0.9, 10)	6000	10	1.0	0.7	100	0.16337347173690797
1415	Linear2_Dropout	(0.9, 10)	6000	10	1.0	0.7	250	0.16337347173690797
1416	Linear2_Dropout	(0.9, 10)	6000	20	0.5	0.3	10	0.1632149373292923
1417	Linear2_Dropout	(0.9, 10)	6000	20	0.5	0.3	100	0.1632149292230606
1418	Linear2_Dropout	(0.9, 10)	6000	20	0.5	0.3	250	0.1632149292230606
1419	Linear2_Dropout	(0.9, 10)	6000	20	0.5	0.7	10	0.16303039097785949
1420	Linear2_Dropout	(0.9, 10)	6000	20	0.5	0.7	100	0.16305132806301117
1421	Linear2_Dropout	(0.9, 10)	6000	20	0.5	0.7	250	0.16305132806301117
1422	Linear2_Dropout	(0.9, 10)	6000	20	1.0	0.3	10	0.16363340306282043
1423	Linear2_Dropout	(0.9, 10)	6000	20	1.0	0.3	100	0.16363338506221772
1424	Linear2_Dropout	(0.9, 10)	6000	20	1.0	0.3	250	0.16363338506221772
1425	Linear2_Dropout	(0.9, 10)	6000	20	1.0	0.7	10	0.16311620485782624
1426	Linear2_Dropout	(0.9, 10)	6000	20	1.0	0.7	100	0.16309950363636017
1427	Linear2_Dropout	(0.9, 10)	6000	20	1.0	0.7	250	0.16309950363636017
1428	Linear2_Dropout	(0.9, 10)	6000	50	0.5	0.3	10	0.16287397694587707
1429	Linear2_Dropout	(0.9, 10)	6000	50	0.5	0.3	100	0.16287397813796997
1430	Linear2_Dropout	(0.9, 10)	6000	50	0.5	0.3	250	0.16287397813796997
1431	Linear2_Dropout	(0.9, 10)	6000	50	0.5	0.7	10	0.16297104907035828
1432	Linear2_Dropout	(0.9, 10)	6000	50	0.5	0.7	100	0.16295843029022217
1433	Linear2_Dropout	(0.9, 10)	6000	50	0.5	0.7	250	0.16295843029022217
1434	Linear2_Dropout	(0.9, 10)	6000	50	1.0	0.3	10	0.16305777478218078
1435	Linear2_Dropout	(0.9, 10)	6000	50	1.0	0.3	100	0.16305776739120484
1436	Linear2_Dropout	(0.9, 10)	6000	50	1.0	0.3	250	0.16305776739120484
1437	Linear2_Dropout	(0.9, 10)	6000	50	1.0	0.7	10	0.16292555713653564
1438	Linear2_Dropout	(0.9, 10)	6000	50	1.0	0.7	100	0.16291150522232056
1439	Linear2_Dropout	(0.9, 10)	6000	50	1.0	0.7	250	0.16291150522232056
1440	Linear2_RELU1	(5,)	600	10	0.5	0.3	10	0.7319929194450379
1441	Linear2_RELU1	(5,)	600	10	0.5	0.3	100	0.7319886684417725
1442	Linear2_RELU1	(5,)	600	10	0.5	0.3	250	0.7319886684417725
1443	Linear2_RELU1	(5,)	600	10	0.5	0.7	10	0.18926618337631226
1444	Linear2_RELU1	(5,)	600	10	0.5	0.7	100	0.17968223869800568
1445	Linear2_RELU1	(5,)	600	10	0.5	0.7	250	0.17968223869800568
1446	Linear2_RELU1	(5,)	600	10	1.0	0.3	10	0.09546164646744729
1447	Linear2_RELU1	(5,)	600	10	1.0	0.3	100	0.09546151414513587
1448	Linear2_RELU1	(5,)	600	10	1.0	0.3	250	0.09546151414513587
1449	Linear2_RELU1	(5,)	600	10	1.0	0.7	10	0.01054780337959528
1450	Linear2_RELU1	(5,)	600	10	1.0	0.7	100	0.00880832244642079
1451	Linear2_RELU1	(5,)	600	10	1.0	0.7	250	0.00880832244642079
1452	Linear2_RELU1	(5,)	600	20	0.5	0.3	10	0.003186346860602498
1453	Linear2_RELU1	(5,)	600	20	0.5	0.3	100	0.0031863374169915915
1454	Linear2_RELU1	(5,)	600	20	0.5	0.3	250	0.0031863374169915915
1455	Linear2_RELU1	(5,)	600	20	0.5	0.7	10	3.652152550785104e-05
1456	Linear2_RELU1	(5,)	600	20	0.5	0.7	100	3.2651759684085844e-05
1457	Linear2_RELU1	(5,)	600	20	0.5	0.7	250	3.2651759684085844e-05
1458	Linear2_RELU1	(5,)	600	20	1.0	0.3	10	1.2972879976587138e-05
1459	Linear2_RELU1	(5,)	600	20	1.0	0.3	100	1.2972811020972586e-05
1460	Linear2_RELU1	(5,)	600	20	1.0	0.3	250	1.2972811020972586e-05
1461	Linear2_RELU1	(5,)	600	20	1.0	0.7	10	1.960873836424071e-06
1462	Linear2_RELU1	(5,)	600	20	1.0	0.7	100	1.8348872367823788e-06
1463	Linear2_RELU1	(5,)	600	20	1.0	0.7	250	1.8348872367823788e-06
1464	Linear2_RELU1	(5,)	600	50	0.5	0.3	10	1.4915585779817775e-06
1465	Linear2_RELU1	(5,)	600	50	0.5	0.3	100	1.4915585984454082e-06
1466	Linear2_RELU1	(5,)	600	50	0.5	0.3	250	1.4915585984454082e-06
1467	Linear2_RELU1	(5,)	600	50	0.5	0.7	10	9.459569844239013e-07
1468	Linear2_RELU1	(5,)	600	50	0.5	0.7	100	9.339888316617361e-07
1469	Linear2_RELU1	(5,)	600	50	0.5	0.7	250	9.339888316617361e-07
1470	Linear2_RELU1	(5,)	600	50	1.0	0.3	10	8.272581396795431e-07
1471	Linear2_RELU1	(5,)	600	50	1.0	0.3	100	8.272667957953673e-07
1472	Linear2_RELU1	(5,)	600	50	1.0	0.3	250	8.272667957953673e-07
1473	Linear2_RELU1	(5,)	600	50	1.0	0.7	10	4.7636566421260793e-07
1474	Linear2_RELU1	(5,)	600	50	1.0	0.7	100	4.6330342229339294e-07
1475	Linear2_RELU1	(5,)	600	50	1.0	0.7	250	4.6330342229339294e-07
1476	Linear2_RELU1	(5,)	6000	10	0.5	0.3	10	2.1333052909477958e-07
1477	Linear2_RELU1	(5,)	6000	10	0.5	0.3	100	2.133300928308657e-07
1478	Linear2_RELU1	(5,)	6000	10	0.5	0.3	250	2.133300928308657e-07
1479	Linear2_RELU1	(5,)	6000	10	0.5	0.7	10	5.478913332089552e-08
1480	Linear2_RELU1	(5,)	6000	10	0.5	0.7	100	5.3512194122862234e-08
1481	Linear2_RELU1	(5,)	6000	10	0.5	0.7	250	5.3512194122862234e-08
1482	Linear2_RELU1	(5,)	6000	10	1.0	0.3	10	4.2421042188856006e-07
1483	Linear2_RELU1	(5,)	6000	10	1.0	0.3	100	4.242097757645169e-07
1484	Linear2_RELU1	(5,)	6000	10	1.0	0.3	250	4.242097757645169e-07
1485	Linear2_RELU1	(5,)	6000	10	1.0	0.7	10	6.776405001737706e-08
1486	Linear2_RELU1	(5,)	6000	10	1.0	0.7	100	6.405919935881243e-08
1487	Linear2_RELU1	(5,)	6000	10	1.0	0.7	250	6.405919935881243e-08
1488	Linear2_RELU1	(5,)	6000	20	0.5	0.3	10	5.0921190021591125e-08
1489	Linear2_RELU1	(5,)	6000	20	0.5	0.3	100	5.092119237004589e-08
1490	Linear2_RELU1	(5,)	6000	20	0.5	0.3	250	5.092119237004589e-08
1491	Linear2_RELU1	(5,)	6000	20	0.5	0.7	10	3.307430105842224e-08
1492	Linear2_RELU1	(5,)	6000	20	0.5	0.7	100	3.277637349052842e-08
1493	Linear2_RELU1	(5,)	6000	20	0.5	0.7	250	3.277637349052842e-08
1494	Linear2_RELU1	(5,)	6000	20	1.0	0.3	10	5.600823273042011e-07
1495	Linear2_RELU1	(5,)	6000	20	1.0	0.3	100	5.600842491304547e-07
1496	Linear2_RELU1	(5,)	6000	20	1.0	0.3	250	5.600842491304547e-07
1497	Linear2_RELU1	(5,)	6000	20	1.0	0.7	10	1.1275462683268956e-07
1498	Linear2_RELU1	(5,)	6000	20	1.0	0.7	100	1.073952432353309e-07
1499	Linear2_RELU1	(5,)	6000	20	1.0	0.7	250	1.073952432353309e-07
1500	Linear2_RELU1	(5,)	6000	50	0.5	0.3	10	9.057686822000477e-08
1501	Linear2_RELU1	(5,)	6000	50	0.5	0.3	100	9.057686822000477e-08
1502	Linear2_RELU1	(5,)	6000	50	0.5	0.3	250	9.057686822000477e-08
1503	Linear2_RELU1	(5,)	6000	50	0.5	0.7	10	6.651737966212323e-08
1504	Linear2_RELU1	(5,)	6000	50	0.5	0.7	100	6.621573180876084e-08
1505	Linear2_RELU1	(5,)	6000	50	0.5	0.7	250	6.621573180876084e-08
1506	Linear2_RELU1	(5,)	6000	50	1.0	0.3	10	3.805512574217573e-07
1507	Linear2_RELU1	(5,)	6000	50	1.0	0.3	100	3.8055144381132775e-07
1508	Linear2_RELU1	(5,)	6000	50	1.0	0.3	250	3.8055144381132775e-07
1509	Linear2_RELU1	(5,)	6000	50	1.0	0.7	10	2.2477560509770456e-07
1510	Linear2_RELU1	(5,)	6000	50	1.0	0.7	100	2.1018429742980515e-07
1511	Linear2_RELU1	(5,)	6000	50	1.0	0.7	250	2.1018429742980515e-07
1512	Linear2_RELU1	(10,)	600	10	0.5	0.3	10	0.16832180052995682
1513	Linear2_RELU1	(10,)	600	10	0.5	0.3	100	0.1683202388882637
1514	Linear2_RELU1	(10,)	600	10	0.5	0.3	250	0.1683202388882637
1515	Linear2_RELU1	(10,)	600	10	0.5	0.7	10	0.016642724610865117
1516	Linear2_RELU1	(10,)	600	10	0.5	0.7	100	0.01528934869915247
1517	Linear2_RELU1	(10,)	600	10	0.5	0.7	250	0.01528934869915247
1518	Linear2_RELU1	(10,)	600	10	1.0	0.3	10	0.0009005183156114071
1519	Linear2_RELU1	(10,)	600	10	1.0	0.3	100	0.0009005061161587946
1520	Linear2_RELU1	(10,)	600	10	1.0	0.3	250	0.0009005061161587946
1521	Linear2_RELU1	(10,)	600	10	1.0	0.7	10	7.005269849287288e-05
1522	Linear2_RELU1	(10,)	600	10	1.0	0.7	100	6.58835296280813e-05
1523	Linear2_RELU1	(10,)	600	10	1.0	0.7	250	6.58835296280813e-05
1524	Linear2_RELU1	(10,)	600	20	0.5	0.3	10	5.418181330242078e-05
1525	Linear2_RELU1	(10,)	600	20	0.5	0.3	100	5.418178725449252e-05
1526	Linear2_RELU1	(10,)	600	20	0.5	0.3	250	5.418178725449252e-05
1527	Linear2_RELU1	(10,)	600	20	0.5	0.7	10	3.382579849130707e-05
1528	Linear2_RELU1	(10,)	600	20	0.5	0.7	100	3.331345818878617e-05
1529	Linear2_RELU1	(10,)	600	20	0.5	0.7	250	3.331345818878617e-05
1530	Linear2_RELU1	(10,)	600	20	1.0	0.3	10	2.999496991833439e-05
1531	Linear2_RELU1	(10,)	600	20	1.0	0.3	100	2.999484284373466e-05
1532	Linear2_RELU1	(10,)	600	20	1.0	0.3	250	2.999484284373466e-05
1533	Linear2_RELU1	(10,)	600	20	1.0	0.7	10	1.6918524361244637e-05
1534	Linear2_RELU1	(10,)	600	20	1.0	0.7	100	1.648578176173032e-05
1535	Linear2_RELU1	(10,)	600	20	1.0	0.7	250	1.648578176173032e-05
1536	Linear2_RELU1	(10,)	600	50	0.5	0.3	10	1.5745975379104493e-05
1537	Linear2_RELU1	(10,)	600	50	0.5	0.3	100	1.5745969340059672e-05
1538	Linear2_RELU1	(10,)	600	50	0.5	0.3	250	1.5745969340059672e-05
1539	Linear2_RELU1	(10,)	600	50	0.5	0.7	10	1.3695828256459208e-05
1540	Linear2_RELU1	(10,)	600	50	0.5	0.7	100	1.3633834823849611e-05
1541	Linear2_RELU1	(10,)	600	50	0.5	0.7	250	1.3633834823849611e-05
1542	Linear2_RELU1	(10,)	600	50	1.0	0.3	10	1.3423506316030397e-05
1543	Linear2_RELU1	(10,)	600	50	1.0	0.3	100	1.3423491927824217e-05
1544	Linear2_RELU1	(10,)	600	50	1.0	0.3	250	1.3423491927824217e-05
1545	Linear2_RELU1	(10,)	600	50	1.0	0.7	10	1.1049908644054084e-05
1546	Linear2_RELU1	(10,)	600	50	1.0	0.7	100	1.095897723644157e-05
1547	Linear2_RELU1	(10,)	600	50	1.0	0.7	250	1.095897723644157e-05
1548	Linear2_RELU1	(10,)	6000	10	0.5	0.3	10	5.466060005716145e-06
1549	Linear2_RELU1	(10,)	6000	10	0.5	0.3	100	5.466047818359243e-06
1550	Linear2_RELU1	(10,)	6000	10	0.5	0.3	250	5.466047818359243e-06
1551	Linear2_RELU1	(10,)	6000	10	0.5	0.7	10	2.1724439256054496e-06
1552	Linear2_RELU1	(10,)	6000	10	0.5	0.7	100	2.1136451755943144e-06
1553	Linear2_RELU1	(10,)	6000	10	0.5	0.7	250	2.1136451755943144e-06
1554	Linear2_RELU1	(10,)	6000	10	1.0	0.3	10	4.144440777025693e-06
1555	Linear2_RELU1	(10,)	6000	10	1.0	0.3	100	4.144392105828842e-06
1556	Linear2_RELU1	(10,)	6000	10	1.0	0.3	250	4.144392105828842e-06
1557	Linear2_RELU1	(10,)	6000	10	1.0	0.7	10	2.4020186249309462e-06
1558	Linear2_RELU1	(10,)	6000	10	1.0	0.7	100	2.2860977620382526e-06
1559	Linear2_RELU1	(10,)	6000	10	1.0	0.7	250	2.2860977620382526e-06
1560	Linear2_RELU1	(10,)	6000	20	0.5	0.3	10	2.35691619943168e-06
1561	Linear2_RELU1	(10,)	6000	20	0.5	0.3	100	2.356915531649406e-06
1562	Linear2_RELU1	(10,)	6000	20	0.5	0.3	250	2.356915531649406e-06
1563	Linear2_RELU1	(10,)	6000	20	0.5	0.7	10	1.9156974483749423e-06
1564	Linear2_RELU1	(10,)	6000	20	0.5	0.7	100	1.8889506591719395e-06
1565	Linear2_RELU1	(10,)	6000	20	0.5	0.7	250	1.8889506591719395e-06
1566	Linear2_RELU1	(10,)	6000	20	1.0	0.3	10	6.3477476326738725e-06
1567	Linear2_RELU1	(10,)	6000	20	1.0	0.3	100	6.347739590751189e-06
1568	Linear2_RELU1	(10,)	6000	20	1.0	0.3	250	6.347739590751189e-06
1569	Linear2_RELU1	(10,)	6000	20	1.0	0.7	10	4.154128977205573e-06
1570	Linear2_RELU1	(10,)	6000	20	1.0	0.7	100	3.958768282871006e-06
1571	Linear2_RELU1	(10,)	6000	20	1.0	0.7	250	3.958768282871006e-06
1572	Linear2_RELU1	(10,)	6000	50	0.5	0.3	10	3.824065572416658e-06
1573	Linear2_RELU1	(10,)	6000	50	0.5	0.3	100	3.824064699529117e-06
1574	Linear2_RELU1	(10,)	6000	50	0.5	0.3	250	3.824064699529117e-06
1575	Linear2_RELU1	(10,)	6000	50	0.5	0.7	10	3.1553465221350053e-06
1576	Linear2_RELU1	(10,)	6000	50	0.5	0.7	100	3.1303751962923343e-06
1577	Linear2_RELU1	(10,)	6000	50	0.5	0.7	250	3.1303751962923343e-06
1578	Linear2_RELU1	(10,)	6000	50	1.0	0.3	10	6.1055621445120775e-06
1579	Linear2_RELU1	(10,)	6000	50	1.0	0.3	100	6.105560404648713e-06
1580	Linear2_RELU1	(10,)	6000	50	1.0	0.3	250	6.105560404648713e-06
1581	Linear2_RELU1	(10,)	6000	50	1.0	0.7	10	6.532988327762723e-06
1582	Linear2_RELU1	(10,)	6000	50	1.0	0.7	100	6.336610193102388e-06
1583	Linear2_RELU1	(10,)	6000	50	1.0	0.7	250	6.336610193102388e-06
